# Simulation 5 (Up to date)
# 825 data points written for 58 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (27.2 m/s):  "Parachute"
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
79.322,1635.278,1635.278,-29.078,29.144,0.042,0.075,13.095,0.086,13.096,89.625,1.957,0.062,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.787,0,99.943,-17.381,0,0,24.16,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.153,90,4.371,831.868,0.001,333.948,0.087,2.925e6,5.75,25.967,0.5,0.363,0.004
79.822,1620.745,1620.745,-29.057,29.125,0.041,0.043,12.109,0.086,12.109,89.595,1.989,0.013,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.787,0,99.943,-17.381,0,0,24.158,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.962,90,4.465,833.339,0.001,334.005,0.087,2.926e6,5.75,25.967,0.5,0.364,0.004
80.322,1606.222,1606.222,-29.036,29.104,0.041,0.044,11.116,0.085,11.116,89.56,1.982,0.015,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.787,0,99.943,-17.381,0,0,24.158,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.949,90,4.56,834.809,0.001,334.062,0.087,2.927e6,5.75,25.967,0.5,0.364,0.004
80.822,1591.709,1591.709,-29.015,29.083,0.041,0.053,10.127,0.085,10.127,89.518,1.975,0.033,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.787,0,99.943,-17.381,0,0,24.158,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.887,90,4.654,836.278,0.001,334.119,0.087,2.928e6,5.75,25.967,0.5,0.364,0.004
81.322,1577.206,1577.206,-28.995,29.061,0.041,0.045,9.144,0.085,9.144,89.468,1.958,0.019,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.787,0,99.943,-17.381,0,0,24.158,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.024,90,4.748,837.746,0.001,334.176,0.087,2.93e6,5.75,25.967,0.5,0.364,0.004
81.822,1562.714,1562.714,-28.974,29.041,0.041,0.042,8.162,0.085,8.163,89.405,1.967,0.009,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.787,0,99.943,-17.381,0,0,24.158,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.004,90,4.842,839.212,0.001,334.233,0.087,2.931e6,5.75,25.967,0.5,0.364,0.004
82.322,1548.232,1548.232,-28.954,29.021,0.041,0.042,7.178,0.085,7.178,89.325,1.972,0.01,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.787,0,99.943,-17.381,0,0,24.157,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.952,90,4.936,840.678,0.001,334.29,0.087,2.932e6,5.75,25.967,0.5,0.364,0.004
82.822,1533.76,1533.76,-28.933,29,0.041,0.041,6.193,0.084,6.194,89.22,1.966,0.003,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.787,0,99.943,-17.381,0,0,24.157,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.985,90,5.031,842.143,0.001,334.347,0.087,2.933e6,5.75,25.967,0.5,0.364,0.004
83.322,1519.299,1519.299,-28.913,28.98,0.041,0.069,5.209,0.084,5.21,89.075,1.968,0.056,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.788,0,99.943,-17.381,0,0,24.158,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.815,90,5.125,843.607,0.001,334.404,0.086,2.935e6,5.75,25.967,0.5,0.364,0.004
83.822,1504.847,1504.847,-28.893,28.958,0.041,0.101,4.232,0.084,4.233,88.864,1.94,0.092,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.788,0,99.943,-17.381,0,0,24.159,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.221,90,5.218,845.069,0.001,334.461,0.086,2.936e6,5.75,25.967,0.5,0.365,0.004
84.322,1490.406,1490.406,-28.872,28.94,0.042,0.155,3.251,0.084,3.252,88.525,1.986,0.15,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.788,0,99.943,-17.381,0,0,24.163,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.436,90,5.312,846.581,0.001,334.518,0.086,2.938e6,5.75,25.967,0.5,0.365,0.004
84.822,1475.975,1475.975,-28.851,28.925,0.042,0.123,2.239,0.084,2.241,87.865,2.061,0.116,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.788,0,99.943,-17.381,0,0,24.161,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.411,90,5.406,848.116,0.001,334.575,0.086,2.939e6,5.75,25.967,0.5,0.365,0.004
85.322,1461.555,1461.555,-28.83,28.908,0.041,0.073,1.195,0.083,1.197,86.011,2.119,0.06,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.788,0,99.943,-17.381,0,0,24.16,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.304,90,5.5,849.649,0.001,334.632,0.086,2.94e6,5.75,25.967,0.5,0.365,0.004
85.822,1447.145,1447.145,-28.81,28.89,0.042,0.117,0.128,0.083,0.152,56.974,2.148,0.109,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.788,0,99.943,-17.381,0,0,24.162,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.84,90,5.594,851.182,0.001,334.689,0.086,2.942e6,5.75,25.967,0.5,0.365,0.004
86.322,1432.745,1432.745,-28.789,28.865,0.042,0.092,-0.933,0.083,0.936,275.078,2.094,0.081,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.788,0,99.943,-17.381,0,0,24.161,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.866,90,5.687,852.714,0.001,334.745,0.086,2.943e6,5.75,25.967,0.5,0.365,0.004
86.822,1418.356,1418.356,-28.768,28.841,0.042,0.073,-1.97,0.083,1.971,272.404,2.053,0.06,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.788,0,99.943,-17.381,0,0,24.16,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.888,90,5.781,854.245,0.001,334.802,0.086,2.944e6,5.75,25.967,0.5,0.365,0.004
87.322,1403.977,1403.977,-28.747,28.818,0.042,0.078,-2.989,0.082,2.99,271.581,2.023,0.066,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.788,0,99.943,-17.381,0,0,24.161,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.228,90,5.874,855.774,0.001,334.859,0.086,2.946e6,5.75,25.967,0.5,0.365,0.004
87.822,1389.609,1389.609,-28.726,28.8,0.041,0.044,-4.009,0.082,4.009,271.176,2.056,0.014,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.788,0,99.943,-17.381,0,0,24.16,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.107,90,5.968,857.302,0.001,334.915,0.086,2.947e6,5.75,25.967,0.5,0.365,0.004
88.322,1375.251,1375.251,-28.706,28.78,0.042,0.083,-5.038,0.082,5.039,270.933,2.063,0.072,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.788,0,99.943,-17.381,0,0,24.161,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.863,90,6.061,858.83,0.001,334.972,0.086,2.949e6,5.75,25.967,0.5,0.365,0.004
88.822,1360.903,1360.903,-28.685,28.756,0.042,0.103,-6.061,0.082,6.062,270.774,2.027,0.094,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.788,0,99.943,-17.381,0,0,24.162,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.764,90,6.154,860.356,0.001,335.028,0.086,2.95e6,5.75,25.967,0.5,0.366,0.004
89.322,1346.566,1346.566,-28.664,28.732,0.041,0.048,-7.063,0.082,7.063,270.662,1.98,0.025,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.788,0,99.943,-17.381,0,0,24.159,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.064,90,6.247,861.881,0.001,335.085,0.086,2.951e6,5.75,25.967,0.5,0.366,0.004
89.822,1332.239,1332.239,-28.643,28.713,0.041,0.044,-8.056,0.081,8.056,270.579,1.993,0.015,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.788,0,99.943,-17.381,0,0,24.159,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.047,90,6.34,863.405,0.001,335.141,0.085,2.953e6,5.75,25.967,0.5,0.366,0.004
90.322,1317.923,1317.923,-28.623,28.693,0.041,0.05,-9.054,0.081,9.055,270.514,2,0.029,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.788,0,99.943,-17.381,0,0,24.159,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.925,90,6.434,864.928,0.001,335.198,0.085,2.954e6,5.75,25.967,0.5,0.366,0.004
90.822,1303.617,1303.617,-28.602,28.671,0.041,0.041,-10.051,0.081,10.051,270.462,1.985,0.004,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.788,0,99.943,-17.381,0,0,24.159,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.986,90,6.526,866.45,0.001,335.254,0.085,2.955e6,5.75,25.967,0.5,0.366,0.004
91.322,1289.321,1289.321,-28.582,28.651,0.041,0.049,-11.043,0.081,11.043,270.419,1.984,0.027,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.788,0,99.943,-17.381,0,0,24.159,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.917,90,6.619,867.97,0.001,335.31,0.085,2.956e6,5.75,25.967,0.5,0.366,0.004
91.822,1275.035,1275.035,-28.562,28.629,0.041,0.072,-12.031,0.081,12.032,270.384,1.97,0.059,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.788,0,99.943,-17.381,0,0,24.159,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.81,90,6.712,869.49,0.001,335.367,0.085,2.958e6,5.75,25.967,0.5,0.366,0.004
92.322,1260.759,1260.759,-28.541,28.607,0.041,0.078,-13.009,0.08,13.009,270.354,1.941,0.066,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.788,0,99.943,-17.381,0,0,24.159,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.759,90,6.805,871.008,0.001,335.423,0.085,2.959e6,5.75,25.967,0.5,0.366,0.004
92.822,1246.493,1246.493,-28.521,28.585,0.04,0.04,-13.971,0.08,13.971,270.329,1.908,0.002,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.788,0,99.943,-17.381,0,0,24.158,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.925,90,6.898,872.526,0.001,335.479,0.085,2.96e6,5.75,25.967,0.5,0.366,0.004
93.322,1232.238,1232.238,-28.501,28.565,0.04,0.07,-14.925,0.08,14.926,270.307,1.909,0.057,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.788,0,99.943,-17.381,0,0,24.159,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.085,90,6.99,874.042,0.001,335.535,0.085,2.962e6,5.75,25.967,0.5,0.366,0.004
93.822,1217.993,1217.993,-28.481,28.546,0.04,0.084,-15.887,0.08,15.887,270.288,1.937,0.074,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.788,0,99.943,-17.381,0,0,24.159,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.163,90,7.083,875.558,0.001,335.591,0.085,2.963e6,5.75,25.967,0.5,0.366,0.004
94.322,1203.757,1203.757,-28.46,28.529,0.04,0.043,-16.865,0.08,16.865,270.27,1.974,0.017,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.788,0,99.943,-17.381,0,0,24.157,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.935,90,7.176,877.072,0.001,335.647,0.085,2.964e6,5.75,25.967,0.5,0.366,0.004
94.822,1189.532,1189.532,-28.441,28.508,0.04,0.097,-17.85,0.079,17.85,270.255,1.966,0.088,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.789,0,99.943,-17.381,0,0,24.159,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.231,90,7.268,878.585,0.001,335.703,0.085,2.966e6,5.75,25.967,0.5,0.366,0.004
95.322,1175.317,1175.317,-28.421,28.492,0.04,0.123,-18.844,0.079,18.844,270.241,2.01,0.116,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.789,0,99.943,-17.381,0,0,24.16,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.356,90,7.36,880.097,0.001,335.759,0.085,2.967e6,5.75,25.967,0.5,0.367,0.004
95.822,1161.112,1161.112,-28.4,28.476,0.039,0.085,-19.863,0.079,19.863,270.228,2.068,0.075,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.789,0,99.943,-17.381,0,0,24.157,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.296,90,7.453,881.608,0.001,335.815,0.085,2.968e6,5.75,25.967,0.5,0.367,0.004
96.322,1146.916,1146.916,-28.381,28.459,0.039,0.064,-20.906,0.079,20.907,270.216,2.105,0.051,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.789,0,99.943,-17.381,0,0,24.157,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.262,90,7.545,883.118,0.001,335.871,0.085,2.969e6,5.75,25.967,0.5,0.367,0.004
96.822,1132.731,1132.731,-28.361,28.441,0.039,0.09,-21.966,0.079,21.966,270.205,2.131,0.081,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.789,0,99.943,-17.381,0,0,24.157,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.907,90,7.637,884.627,0.001,335.927,0.084,2.971e6,5.75,25.967,0.5,0.367,0.004
97.322,1118.555,1118.555,-28.342,28.419,0.039,0.055,-23.021,0.078,23.021,270.195,2.09,0.038,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.789,0,99.943,-17.381,0,0,24.156,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.99,90,7.729,886.135,0.001,335.983,0.084,2.972e6,5.75,25.967,0.5,0.367,0.004
97.822,1104.389,1104.389,-28.322,28.398,0.039,0.113,-24.061,0.078,24.061,270.186,2.071,0.106,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.789,0,99.943,-17.381,0,0,24.158,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.777,90,7.821,887.642,0.001,336.039,0.084,2.973e6,5.75,25.967,0.5,0.367,0.004
98.322,1090.233,1090.233,-28.302,28.374,0.039,0.092,-25.084,0.078,25.084,270.178,2.018,0.083,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.789,0,99.943,-17.381,0,0,24.157,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.268,90,7.913,889.147,0.001,336.094,0.084,2.974e6,5.75,25.967,0.5,0.367,0.004
98.822,1076.087,1076.087,-28.283,28.358,0.038,0.046,-26.103,0.078,26.103,270.171,2.06,0.026,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.789,0,99.943,-17.381,0,0,24.155,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.996,90,8.005,890.652,0.001,336.15,0.084,2.976e6,5.75,25.967,0.5,0.367,0.004
99.322,1061.95,1061.95,-28.264,28.338,0.038,0.065,-27.13,0.078,27.13,270.164,2.047,0.052,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.789,0,99.943,-17.381,0,0,24.155,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.907,90,8.097,892.156,0.001,336.206,0.084,2.977e6,5.75,25.967,0.5,0.367,0.004
99.822,1047.823,1047.823,-28.245,28.317,0.038,0.064,-28.147,0.077,28.147,270.157,2.021,0.051,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.789,0,99.943,-17.381,0,0,24.155,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.885,90,8.189,893.659,0.001,336.262,0.084,2.978e6,5.75,25.967,0.5,0.367,0.004
100.322,1033.705,1033.705,-28.225,28.296,0.038,0.052,-29.151,0.077,29.151,270.152,1.995,0.035,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.789,0,99.943,-17.381,0,0,24.155,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.905,90,8.281,895.16,0.001,336.317,0.084,2.979e6,5.75,25.967,0.5,0.367,0.004
100.822,1019.598,1019.598,-28.206,28.276,0.038,0.06,-30.144,0.077,30.144,270.146,1.978,0.046,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.789,0,99.943,-17.381,0,0,24.155,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.121,90,8.373,896.661,0.001,336.373,0.084,2.981e6,5.75,25.967,0.5,0.367,0.004
101.322,1005.499,1005.499,-28.187,28.258,0.038,0.038,-31.139,0.077,31.139,270.141,2.001,0.003,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.789,0,99.943,-17.381,0,0,24.154,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.021,90,8.464,898.161,0.001,336.428,0.084,2.982e6,5.75,25.967,0.5,0.367,0.004
101.822,991.41,991.41,-28.168,28.239,0.038,0.065,-32.14,0.077,32.14,270.136,2.003,0.053,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.789,0,99.943,-17.381,0,0,24.156,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.861,90,8.556,899.705,0.001,336.484,0.084,2.983e6,5.75,25.967,0.5,0.368,0.004
102.322,977.331,977.331,-28.149,28.218,0.039,0.05,-33.134,0.076,33.135,270.132,1.976,0.031,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.789,0,99.943,-17.381,0,0,24.157,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.076,90,8.647,901.278,0.001,336.539,0.084,2.985e6,5.75,25.967,0.5,0.368,0.004
102.822,963.261,963.261,-28.13,28.2,0.039,0.091,-34.127,0.076,34.127,270.128,1.992,0.082,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.789,0,99.943,-17.381,0,0,24.159,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.769,90,8.739,902.85,0.001,336.595,0.084,2.986e6,5.75,25.967,0.5,0.368,0.004
103.322,949.202,949.202,-28.11,28.177,0.039,0.06,-35.112,0.076,35.112,270.124,1.951,0.046,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.789,0,99.943,-17.381,0,0,24.158,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.092,90,8.83,904.421,0.001,336.65,0.083,2.987e6,5.75,25.967,0.5,0.368,0.004
103.822,935.152,935.152,-28.09,28.159,0.04,0.086,-36.094,0.076,36.094,270.12,1.974,0.076,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.789,0,99.943,-17.381,0,0,24.16,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.203,90,8.922,905.991,0.001,336.705,0.083,2.989e6,5.75,25.967,0.5,0.368,0.004
104.322,921.111,921.111,-28.07,28.142,0.039,0.051,-37.09,0.076,37.09,270.117,2.012,0.033,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.789,0,99.943,-17.381,0,0,24.158,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.93,90,9.013,907.56,0.001,336.761,0.083,2.99e6,5.75,25.967,0.5,0.368,0.004
104.822,907.081,907.081,-28.051,28.122,0.04,0.137,-38.092,0.075,38.092,270.113,1.996,0.131,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.789,0,99.943,-17.381,0,0,24.162,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.634,90,9.104,909.127,0.001,336.816,0.083,2.992e6,5.75,25.967,0.5,0.368,0.004
105.322,893.061,893.061,-28.031,28.097,0.039,0.039,-39.074,0.075,39.074,270.11,1.931,0.007,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.789,0,99.943,-17.381,0,0,24.157,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.921,90,9.195,910.694,0.001,336.871,0.083,2.993e6,5.75,25.967,0.5,0.368,0.004
105.822,879.05,879.05,-28.011,28.078,0.039,0.076,-40.038,0.075,40.038,270.107,1.927,0.065,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.789,0,99.943,-17.381,0,0,24.159,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.122,90,9.286,912.259,0.001,336.926,0.083,2.994e6,5.75,25.967,0.5,0.368,0.004
106.322,865.05,865.05,-27.992,28.06,0.039,0.073,-41.01,0.075,41.01,270.104,1.96,0.062,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.79,0,99.943,-17.381,0,0,24.158,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.145,90,9.377,913.823,0.001,336.981,0.083,2.995e6,5.75,25.967,0.5,0.368,0.004
106.822,851.059,851.059,-27.972,28.043,0.039,0.065,-41.998,0.075,41.998,270.102,1.991,0.052,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.79,0,99.943,-17.381,0,0,24.158,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.15,90,9.468,915.386,0.001,337.037,0.083,2.997e6,5.75,25.967,0.5,0.368,0.004
107.322,837.077,837.077,-27.953,28.025,0.039,0.042,-43,0.074,43,270.099,2.017,0.015,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.79,0,99.943,-17.381,0,0,24.157,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.983,90,9.559,916.948,0.001,337.092,0.083,2.998e6,5.75,25.967,0.5,0.368,0.004
107.822,823.106,823.106,-27.933,28.006,0.039,0.064,-44.006,0.074,44.006,270.097,2.009,0.051,28.61,-80.6,NaN,NaN,NaN,NaN,55.547,89.937,2458,418,0.384,8.542e-4,9.79,0,99.943,-17.381,0,0,24.158,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.163,90,9.65,918.509,0.001,337.147,0.083,2.999e6,5.75,25.967,0.5,0.368,0.004
